stop_sequence,station,latitude,longitude,distance_km_to_centre,travel_min_to_centre,park_and_ride,rtb_area,year,bedrooms,property_type,avg_rent,dublin_avg,vs_dublin_pct
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2016,1 to 3 bed,Semi detached house,1529.73,1390.73,10.0
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2016,1 to 3 bed,Apartment,1358.64,1357.78,0.1
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2016,Four plus bed,All property types,2253.1,2074.23,8.6
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,All bedrooms,All property types,1510.39,1365.4,10.6
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,All bedrooms,Detached house,2304.55,1971.94,16.9
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,All bedrooms,Semi detached house,1755.11,1535.98,14.3
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,All bedrooms,Apartment,1370.57,1367.72,0.2
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,One bed,All property types,1190.25,1008.92,18.0
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,One bed,Apartment,1189.86,1135.98,4.7
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,Two bed,All property types,1321.53,1382.89,-4.4
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,Two bed,Apartment,1321.72,1409.63,-6.2
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,Three bed,All property types,1639.58,1519.99,7.9
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,Three bed,Semi detached house,1540.2,1423.86,8.2
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,Three bed,Apartment,1616.21,1740.02,-7.1
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,1 to 2 bed,All property types,1292.23,1240.75,4.1
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,1 to 2 bed,Apartment,1292.54,1320.31,-2.1
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,1 to 3 bed,All property types,1400.84,1305.04,7.3
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,1 to 3 bed,Semi detached house,1529.73,1390.73,10.0
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,1 to 3 bed,Apartment,1358.64,1357.78,0.1
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2016,Four plus bed,All property types,2253.1,2074.23,8.6
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2016,All bedrooms,All property types,1376.31,1365.4,0.8
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2016,All bedrooms,Semi detached house,1534.13,1535.98,-0.1
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2016,All bedrooms,Apartment,1210.95,1367.72,-11.5
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2016,One bed,All property types,953.23,1008.92,-5.5
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2016,Two bed,All property types,1263.73,1382.89,-8.6
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2016,Two bed,Apartment,1279.69,1409.63,-9.2
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2016,Three bed,All property types,1420.28,1519.99,-6.6
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2016,Three bed,Semi detached house,1412.5,1423.86,-0.8
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2016,1 to 2 bed,All property types,1199.68,1240.75,-3.3
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2016,1 to 2 bed,Apartment,1197.13,1320.31,-9.3
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2016,1 to 3 bed,All property types,1276.1,1305.04,-2.2
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2016,1 to 3 bed,Semi detached house,1361.36,1390.73,-2.1
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2016,1 to 3 bed,Apartment,1210.95,1357.78,-10.8
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2016,Four plus bed,All property types,1840.91,2074.23,-11.2
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2017,All bedrooms,All property types,1756.84,1484.24,18.4
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2017,All bedrooms,Apartment,1756.84,1483.54,18.4
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2017,1 to 2 bed,All property types,1551.56,1353.52,14.6
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2017,1 to 2 bed,Apartment,1551.56,1439.19,7.8
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2017,1 to 3 bed,All property types,1756.84,1420.19,23.7
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2017,1 to 3 bed,Apartment,1756.84,1476.96,18.9
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2017,All bedrooms,All property types,1756.84,1484.24,18.4
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2017,All bedrooms,Apartment,1756.84,1483.54,18.4
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2017,1 to 2 bed,All property types,1551.56,1353.52,14.6
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2017,1 to 2 bed,Apartment,1551.56,1439.19,7.8
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2017,1 to 3 bed,All property types,1756.84,1420.19,23.7
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2017,1 to 3 bed,Apartment,1756.84,1476.96,18.9
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2017,All bedrooms,All property types,1756.84,1484.24,18.4
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2017,All bedrooms,Apartment,1756.84,1483.54,18.4
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2017,1 to 2 bed,All property types,1551.56,1353.52,14.6
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2017,1 to 2 bed,Apartment,1551.56,1439.19,7.8
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2017,1 to 3 bed,All property types,1756.84,1420.19,23.7
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2017,1 to 3 bed,Apartment,1756.84,1476.96,18.9
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,All bedrooms,All property types,1549.73,1484.24,4.4
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,All bedrooms,Semi detached house,2462.28,1669.39,47.5
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,All bedrooms,Terrace house,2354.71,1582.87,48.8
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,All bedrooms,Apartment,1524.48,1483.54,2.8
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,All bedrooms,Other flats,1023.82,947.51,8.1
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,One bed,All property types,1082.44,1103.77,-1.9
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,One bed,Apartment,1347.25,1240.77,8.6
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,One bed,Other flats,923.33,856.61,7.8
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,Two bed,All property types,1673.57,1507.88,11.0
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,Two bed,Terrace house,1809.36,1419.68,27.4
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,Two bed,Apartment,1729.73,1536.11,12.6
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,Two bed,Other flats,1316.64,1266.79,3.9
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,Three bed,All property types,2360.71,1648.24,43.2
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,Three bed,Semi detached house,2396.14,1541.81,55.4
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,Three bed,Terrace house,2469.23,1591.69,55.1
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,1 to 2 bed,All property types,1275.05,1353.52,-5.8
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,1 to 2 bed,Semi detached house,1484.31,1373.48,8.1
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,1 to 2 bed,Terrace house,1646.0,1373.9,19.8
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,1 to 2 bed,Apartment,1509.14,1439.19,4.9
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,1 to 2 bed,Other flats,978.61,923.51,6.0
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,1 to 3 bed,All property types,1409.61,1420.19,-0.7
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,1 to 3 bed,Semi detached house,1985.07,1508.18,31.6
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,1 to 3 bed,Terrace house,2095.03,1487.53,40.8
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,1 to 3 bed,Apartment,1518.53,1476.96,2.8
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,1 to 3 bed,Other flats,1019.44,942.76,8.1
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,Four plus bed,All property types,3012.73,2228.8,35.2
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,Four plus bed,Semi detached house,3156.41,2094.19,50.7
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2017,Four plus bed,Terrace house,2983.12,2207.65,35.1
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,All bedrooms,All property types,1549.73,1484.24,4.4
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,All bedrooms,Semi detached house,2462.28,1669.39,47.5
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,All bedrooms,Terrace house,2354.71,1582.87,48.8
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,All bedrooms,Apartment,1524.48,1483.54,2.8
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,All bedrooms,Other flats,1023.82,947.51,8.1
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,One bed,All property types,1082.44,1103.77,-1.9
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,One bed,Apartment,1347.25,1240.77,8.6
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,One bed,Other flats,923.33,856.61,7.8
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,Two bed,All property types,1673.57,1507.88,11.0
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,Two bed,Terrace house,1809.36,1419.68,27.4
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,Two bed,Apartment,1729.73,1536.11,12.6
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,Two bed,Other flats,1316.64,1266.79,3.9
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,Three bed,All property types,2360.71,1648.24,43.2
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,Three bed,Semi detached house,2396.14,1541.81,55.4
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,Three bed,Terrace house,2469.23,1591.69,55.1
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,1 to 2 bed,All property types,1275.05,1353.52,-5.8
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,1 to 2 bed,Semi detached house,1484.31,1373.48,8.1
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,1 to 2 bed,Terrace house,1646.0,1373.9,19.8
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,1 to 2 bed,Apartment,1509.14,1439.19,4.9
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,1 to 2 bed,Other flats,978.61,923.51,6.0
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,1 to 3 bed,All property types,1409.61,1420.19,-0.7
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,1 to 3 bed,Semi detached house,1985.07,1508.18,31.6
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,1 to 3 bed,Terrace house,2095.03,1487.53,40.8
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,1 to 3 bed,Apartment,1518.53,1476.96,2.8
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,1 to 3 bed,Other flats,1019.44,942.76,8.1
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,Four plus bed,All property types,3012.73,2228.8,35.2
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,Four plus bed,Semi detached house,3156.41,2094.19,50.7
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2017,Four plus bed,Terrace house,2983.12,2207.65,35.1
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,All bedrooms,All property types,1549.73,1484.24,4.4
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,All bedrooms,Semi detached house,2462.28,1669.39,47.5
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,All bedrooms,Terrace house,2354.71,1582.87,48.8
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,All bedrooms,Apartment,1524.48,1483.54,2.8
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,All bedrooms,Other flats,1023.82,947.51,8.1
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,One bed,All property types,1082.44,1103.77,-1.9
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,One bed,Apartment,1347.25,1240.77,8.6
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,One bed,Other flats,923.33,856.61,7.8
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,Two bed,All property types,1673.57,1507.88,11.0
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,Two bed,Terrace house,1809.36,1419.68,27.4
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,Two bed,Apartment,1729.73,1536.11,12.6
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,Two bed,Other flats,1316.64,1266.79,3.9
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,Three bed,All property types,2360.71,1648.24,43.2
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,Three bed,Semi detached house,2396.14,1541.81,55.4
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,Three bed,Terrace house,2469.23,1591.69,55.1
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,1 to 2 bed,All property types,1275.05,1353.52,-5.8
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,1 to 2 bed,Semi detached house,1484.31,1373.48,8.1
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,1 to 2 bed,Terrace house,1646.0,1373.9,19.8
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,1 to 2 bed,Apartment,1509.14,1439.19,4.9
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,1 to 2 bed,Other flats,978.61,923.51,6.0
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,1 to 3 bed,All property types,1409.61,1420.19,-0.7
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,1 to 3 bed,Semi detached house,1985.07,1508.18,31.6
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,1 to 3 bed,Terrace house,2095.03,1487.53,40.8
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,1 to 3 bed,Apartment,1518.53,1476.96,2.8
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,1 to 3 bed,Other flats,1019.44,942.76,8.1
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,Four plus bed,All property types,3012.73,2228.8,35.2
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,Four plus bed,Semi detached house,3156.41,2094.19,50.7
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2017,Four plus bed,Terrace house,2983.12,2207.65,35.1
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,All bedrooms,All property types,1759.32,1484.24,18.5
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,All bedrooms,Terrace house,2063.37,1582.87,30.4
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,All bedrooms,Apartment,1668.58,1483.54,12.5
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,One bed,All property types,1239.54,1103.77,12.3
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,One bed,Apartment,1247.45,1240.77,0.5
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,Two bed,All property types,1791.61,1507.88,18.8
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,Two bed,Terrace house,1673.04,1419.68,17.8
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,Two bed,Apartment,1809.96,1536.11,17.8
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,Three bed,All property types,2176.83,1648.24,32.1
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,Three bed,Apartment,2217.13,1883.38,17.7
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,1 to 2 bed,All property types,1580.64,1353.52,16.8
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,1 to 2 bed,Terrace house,1670.76,1373.9,21.6
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,1 to 2 bed,Apartment,1579.34,1439.19,9.7
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,1 to 3 bed,All property types,1685.49,1420.19,18.7
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,1 to 3 bed,Terrace house,1847.4,1487.53,24.2
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,1 to 3 bed,Apartment,1662.33,1476.96,12.6
6,Milltown,53.309917,-6.251728,3.3,13,No,"Milltown, Dublin 6",2017,Four plus bed,All property types,2887.46,2228.8,29.6
7,Windy Arbour,53.301558,-6.250708,4.23,15,No,"Churchtown, Dublin 14",2017,All bedrooms,All property types,1782.54,1484.24,20.1
7,Windy Arbour,53.301558,-6.250708,4.23,15,No,"Churchtown, Dublin 14",2017,All bedrooms,Semi detached house,1957.5,1669.39,17.3
7,Windy Arbour,53.301558,-6.250708,4.23,15,No,"Churchtown, Dublin 14",2017,All bedrooms,Terrace house,1727.84,1582.87,9.2
7,Windy Arbour,53.301558,-6.250708,4.23,15,No,"Churchtown, Dublin 14",2017,All bedrooms,Apartment,1426.3,1483.54,-3.9
7,Windy Arbour,53.301558,-6.250708,4.23,15,No,"Churchtown, Dublin 14",2017,Two bed,All property types,1531.3,1507.88,1.6
7,Windy Arbour,53.301558,-6.250708,4.23,15,No,"Churchtown, Dublin 14",2017,Two bed,Apartment,1498.09,1536.11,-2.5
7,Windy Arbour,53.301558,-6.250708,4.23,15,No,"Churchtown, Dublin 14",2017,Three bed,All property types,1764.63,1648.24,7.1
7,Windy Arbour,53.301558,-6.250708,4.23,15,No,"Churchtown, Dublin 14",2017,Three bed,Semi detached house,1692.29,1541.81,9.8
7,Windy Arbour,53.301558,-6.250708,4.23,15,No,"Churchtown, Dublin 14",2017,1 to 2 bed,All property types,1463.51,1353.52,8.1
7,Windy Arbour,53.301558,-6.250708,4.23,15,No,"Churchtown, Dublin 14",2017,1 to 2 bed,Apartment,1424.98,1439.19,-1.0
7,Windy Arbour,53.301558,-6.250708,4.23,15,No,"Churchtown, Dublin 14",2017,1 to 3 bed,All property types,1590.41,1420.19,12.0
7,Windy Arbour,53.301558,-6.250708,4.23,15,No,"Churchtown, Dublin 14",2017,1 to 3 bed,Semi detached house,1661.78,1508.18,10.2
7,Windy Arbour,53.301558,-6.250708,4.23,15,No,"Churchtown, Dublin 14",2017,1 to 3 bed,Terrace house,1737.22,1487.53,16.8
7,Windy Arbour,53.301558,-6.250708,4.23,15,No,"Churchtown, Dublin 14",2017,1 to 3 bed,Apartment,1426.3,1476.96,-3.4
7,Windy Arbour,53.301558,-6.250708,4.23,15,No,"Churchtown, Dublin 14",2017,Four plus bed,All property types,2490.38,2228.8,11.7
8,Dundrum,53.292358,-6.245117,5.3,17,No,"Dundrum, Dublin 16",2017,All bedrooms,All property types,1791.4,1484.24,20.7
8,Dundrum,53.292358,-6.245117,5.3,17,No,"Dundrum, Dublin 16",2017,All bedrooms,Semi detached house,2056.84,1669.39,23.2
8,Dundrum,53.292358,-6.245117,5.3,17,No,"Dundrum, Dublin 16",2017,All bedrooms,Terrace house,1824.85,1582.87,15.3
8,Dundrum,53.292358,-6.245117,5.3,17,No,"Dundrum, Dublin 16",2017,All bedrooms,Apartment,1729.12,1483.54,16.6
8,Dundrum,53.292358,-6.245117,5.3,17,No,"Dundrum, Dublin 16",2017,One bed,All property types,1448.84,1103.77,31.3
8,Dundrum,53.292358,-6.245117,5.3,17,No,"Dundrum, Dublin 16",2017,One bed,Apartment,1492.44,1240.77,20.3
8,Dundrum,53.292358,-6.245117,5.3,17,No,"Dundrum, Dublin 16",2017,Two bed,All property types,1730.9,1507.88,14.8
8,Dundrum,53.292358,-6.245117,5.3,17,No,"Dundrum, Dublin 16",2017,Two bed,Apartment,1739.62,1536.11,13.2
8,Dundrum,53.292358,-6.245117,5.3,17,No,"Dundrum, Dublin 16",2017,Three bed,All property types,2021.02,1648.24,22.6
8,Dundrum,53.292358,-6.245117,5.3,17,No,"Dundrum, Dublin 16",2017,Three bed,Semi detached house,1855.71,1541.81,20.4
8,Dundrum,53.292358,-6.245117,5.3,17,No,"Dundrum, Dublin 16",2017,Three bed,Terrace house,1970.83,1591.69,23.8
8,Dundrum,53.292358,-6.245117,5.3,17,No,"Dundrum, Dublin 16",2017,Three bed,Apartment,2258.11,1883.38,19.9
8,Dundrum,53.292358,-6.245117,5.3,17,No,"Dundrum, Dublin 16",2017,1 to 2 bed,All property types,1666.16,1353.52,23.1
